grid_id,centroid_lat,centroid_lon,base_cnt,heat_cnt,heat_ratio,data_quality,func_type
ws0e5dy,23.0431370000000015,113.365859999999998,136,110,0.80882352941176471,high,
ws0e5dz,23.0431370000000015,113.367232999999999,306,259,0.84640522875816993,high,
ws0e5e3,23.0458829999999999,113.358993999999996,32,23,0.71875000000000000,medium,
ws0e5e4,23.0445099999999989,113.360366999999997,47,55,1.17021276595744681,medium,
ws0e5e5,23.0445099999999989,113.361739999999998,77,85,1.10389610389610390,medium,
ws0e5e6,23.0458829999999999,113.360366999999997,87,94,1.08045977011494253,medium,
ws0e5e7,23.0458829999999999,113.361739999999998,93,95,1.02150537634408602,medium,
ws0e5ed,23.0472560000000009,113.360366999999997,38,32,0.84210526315789474,medium,
ws0e5ee,23.0472560000000009,113.361739999999998,40,42,1.05000000000000000,medium,
ws0e5eg,23.0486299999999993,113.361739999999998,32,19,0.59375000000000000,medium,
ws0e5eh,23.0445099999999989,113.363112999999998,77,90,1.16883116883116883,medium,
ws0e5ej,23.0445099999999989,113.364486999999997,66,76,1.15151515151515152,medium,
ws0e5ek,23.0458829999999999,113.363112999999998,82,68,0.82926829268292683,medium,
ws0e5em,23.0458829999999999,113.364486999999997,43,59,1.37209302325581395,medium,
ws0e5en,23.0445099999999989,113.365859999999998,103,94,0.91262135922330097,high,
ws0e5ep,23.0445099999999989,113.367232999999999,820,601,0.73292682926829268,high,
ws0e5eq,23.0458829999999999,113.365859999999998,51,51,1.00000000000000000,medium,
ws0e5er,23.0458829999999999,113.367232999999999,143,140,0.97902097902097902,high,
ws0e5es,23.0472560000000009,113.363112999999998,40,45,1.12500000000000000,medium,
ws0e5et,23.0472560000000009,113.364486999999997,35,29,0.82857142857142857,medium,
ws0e5eu,23.0486299999999993,113.363112999999998,36,29,0.80555555555555556,medium,
ws0e5ev,23.0486299999999993,113.364486999999997,38,29,0.76315789473684211,medium,
ws0e5ew,23.0472560000000009,113.365859999999998,50,36,0.72000000000000000,medium,
ws0e5ex,23.0472560000000009,113.367232999999999,82,55,0.67073170731707317,medium,
ws0e5ey,23.0486299999999993,113.365859999999998,39,41,1.05128205128205128,medium,
ws0e5ez,23.0486299999999993,113.367232999999999,66,56,0.84848484848484848,medium,
ws0e5f2,23.0403899999999986,113.368606999999997,32,30,0.93750000000000000,medium,
ws0e5f3,23.0403899999999986,113.369979999999998,49,46,0.93877551020408163,medium,
ws0e5f4,23.0390170000000012,113.371352999999999,44,65,1.47727272727272727,medium,
ws0e5f6,23.0403899999999986,113.371352999999999,62,51,0.82258064516129032,medium,
ws0e5f7,23.0403899999999986,113.372726,47,35,0.74468085106382979,medium,
ws0e5f8,23.0417629999999996,113.368606999999997,39,46,1.17948717948717949,medium,
ws0e5f9,23.0417629999999996,113.369979999999998,75,47,0.62666666666666667,medium,
ws0e5fb,23.0431370000000015,113.368606999999997,382,227,0.59424083769633508,high,
ws0e5fc,23.0431370000000015,113.369979999999998,385,255,0.66233766233766234,high,
ws0e5fd,23.0417629999999996,113.371352999999999,42,43,1.02380952380952381,medium,
ws0e5fe,23.0417629999999996,113.372726,55,44,0.80000000000000000,medium,
ws0e5ff,23.0431370000000015,113.371352999999999,380,199,0.52368421052631579,high,
ws0e5fg,23.0431370000000015,113.372726,75,37,0.49333333333333333,medium,
ws0e5fj,23.0390170000000012,113.375473,41,28,0.68292682926829268,medium,
ws0e5fk,23.0403899999999986,113.374099999999999,40,40,1.00000000000000000,medium,
ws0e5fm,23.0403899999999986,113.375473,98,74,0.75510204081632653,medium,
ws0e5fn,23.0390170000000012,113.376846,47,22,0.46808510638297872,medium,
ws0e5fp,23.0390170000000012,113.378219999999999,45,32,0.71111111111111111,medium,
ws0e5fq,23.0403899999999986,113.376846,53,36,0.67924528301886792,medium,
ws0e5fr,23.0403899999999986,113.378219999999999,46,21,0.45652173913043478,medium,
ws0e5fs,23.0417629999999996,113.374099999999999,56,40,0.71428571428571429,medium,
ws0e5ft,23.0417629999999996,113.375473,116,58,0.50000000000000000,high,
ws0e5fu,23.0431370000000015,113.374099999999999,49,18,0.36734693877551020,medium,
ws0e5fv,23.0431370000000015,113.375473,69,36,0.52173913043478261,medium,
ws0e5fw,23.0417629999999996,113.376846,185,77,0.41621621621621622,high,
ws0e5fx,23.0417629999999996,113.378219999999999,64,39,0.60937500000000000,medium,
ws0e5fy,23.0431370000000015,113.376846,115,35,0.30434782608695652,high,
ws0e5fz,23.0431370000000015,113.378219999999999,53,40,0.75471698113207547,medium,
ws0e5g0,23.0445099999999989,113.368606999999997,1178,668,0.56706281833616299,high,
ws0e5g1,23.0445099999999989,113.369979999999998,670,339,0.50597014925373134,high,
ws0e5g2,23.0458829999999999,113.368606999999997,391,310,0.79283887468030691,high,
ws0e5g3,23.0458829999999999,113.369979999999998,153,71,0.46405228758169935,high,
ws0e5g4,23.0445099999999989,113.371352999999999,109,51,0.46788990825688073,high,
ws0e5g5,23.0445099999999989,113.372726,58,19,0.32758620689655172,medium,
ws0e5g6,23.0458829999999999,113.371352999999999,55,32,0.58181818181818182,medium,
ws0e5g7,23.0458829999999999,113.372726,34,36,1.05882352941176471,medium,
ws0e5g8,23.0472560000000009,113.368606999999997,236,205,0.86864406779661017,high,
ws0e5g9,23.0472560000000009,113.369979999999998,71,44,0.61971830985915493,medium,
ws0e5gb,23.0486299999999993,113.368606999999997,221,193,0.87330316742081448,high,
ws0e5gc,23.0486299999999993,113.369979999999998,55,73,1.32727272727272727,medium,
ws0e5ge,23.0472560000000009,113.372726,34,21,0.61764705882352941,medium,
ws0e5gf,23.0486299999999993,113.371352999999999,48,41,0.85416666666666667,medium,
ws0e5gh,23.0445099999999989,113.374099999999999,56,39,0.69642857142857143,medium,
ws0e5gj,23.0445099999999989,113.375473,72,55,0.76388888888888889,medium,
ws0e5gk,23.0458829999999999,113.374099999999999,54,47,0.87037037037037037,medium,
ws0e5gm,23.0458829999999999,113.375473,76,58,0.76315789473684211,medium,
ws0e5gn,23.0445099999999989,113.376846,107,67,0.62616822429906542,high,
ws0e5gp,23.0445099999999989,113.378219999999999,69,37,0.53623188405797101,medium,
ws0e5gq,23.0458829999999999,113.376846,98,59,0.60204081632653061,medium,
ws0e5gr,23.0458829999999999,113.378219999999999,147,76,0.51700680272108844,high,
ws0e5gt,23.0472560000000009,113.375473,54,45,0.83333333333333333,medium,
ws0e5gv,23.0486299999999993,113.375473,36,23,0.63888888888888889,medium,
ws0e5gw,23.0472560000000009,113.376846,61,43,0.70491803278688525,medium,
ws0e5gx,23.0472560000000009,113.378219999999999,63,43,0.68253968253968254,medium,
ws0e5gy,23.0486299999999993,113.376846,52,51,0.98076923076923077,medium,
ws0e5gz,23.0486299999999993,113.378219999999999,102,104,1.01960784313725490,high,
ws0e5h0,23.0500030000000002,113.335648000000006,48,43,0.89583333333333333,medium,
ws0e5h1,23.0500030000000002,113.337020999999993,41,37,0.90243902439024390,medium,
ws0e5h2,23.0513760000000012,113.335648000000006,84,81,0.96428571428571429,medium,
ws0e5h3,23.0513760000000012,113.337020999999993,133,163,1.22556390977443609,high,
ws0e5h5,23.0500030000000002,113.339766999999995,44,42,0.95454545454545455,medium,
ws0e5h6,23.0513760000000012,113.338393999999994,72,53,0.73611111111111111,medium,
ws0e5h7,23.0513760000000012,113.339766999999995,51,51,1.00000000000000000,medium,
ws0e5h8,23.0527499999999996,113.335648000000006,107,117,1.09345794392523364,high,
ws0e5h9,23.0527499999999996,113.337020999999993,74,67,0.90540540540540541,medium,
ws0e5hb,23.0541230000000006,113.335648000000006,256,248,0.96875000000000000,high,
ws0e5hc,23.0541230000000006,113.337020999999993,64,68,1.06250000000000000,medium,
ws0e5hd,23.0527499999999996,113.338393999999994,38,36,0.94736842105263158,medium,
ws0e5he,23.0527499999999996,113.339766999999995,31,34,1.09677419354838710,medium,
ws0e5hg,23.0541230000000006,113.339766999999995,31,24,0.77419354838709677,medium,
ws0e5hh,23.0500030000000002,113.341140999999993,55,45,0.81818181818181818,medium,
ws0e5hk,23.0513760000000012,113.341140999999993,51,39,0.76470588235294118,medium,
ws0e5hm,23.0513760000000012,113.342513999999994,30,27,0.90000000000000000,medium,
ws0e5hn,23.0500030000000002,113.343886999999995,39,44,1.12820512820512821,medium,
ws0e5hp,23.0500030000000002,113.345260999999994,113,125,1.10619469026548673,high,
ws0e5hr,23.0513760000000012,113.345260999999994,49,45,0.91836734693877551,medium,
ws0e5j0,23.0554960000000015,113.335648000000006,206,178,0.86407766990291262,high,
ws0e5j1,23.0554960000000015,113.337020999999993,80,63,0.78750000000000000,medium,
ws0e5j2,23.05687,113.335648000000006,62,58,0.93548387096774194,medium,
ws0e5j3,23.05687,113.337020999999993,90,81,0.90000000000000000,medium,
ws0e5j8,23.0582430000000009,113.335648000000006,51,34,0.66666666666666667,medium,
ws0e5j9,23.0582430000000009,113.337020999999993,55,40,0.72727272727272727,medium,
ws0e5jd,23.0582430000000009,113.338393999999994,51,54,1.05882352941176471,medium,
ws0e5jr,23.05687,113.345260999999994,65,63,0.96923076923076923,medium,
ws0e5jx,23.0582430000000009,113.345260999999994,33,17,0.51515151515151515,medium,
ws0e5k0,23.0500030000000002,113.346633999999995,169,154,0.91124260355029586,high,
ws0e5k2,23.0513760000000012,113.346633999999995,64,67,1.04687500000000000,medium,
ws0e5k8,23.0527499999999996,113.346633999999995,45,43,0.95555555555555556,medium,
ws0e5kb,23.0541230000000006,113.346633999999995,37,33,0.89189189189189189,medium,
ws0e5m2,23.05687,113.346633999999995,107,106,0.99065420560747664,high,
ws0e5m3,23.05687,113.348006999999996,50,41,0.82000000000000000,medium,
ws0e5m8,23.0582430000000009,113.346633999999995,72,71,0.98611111111111111,medium,
ws0e5m9,23.0582430000000009,113.348006999999996,197,187,0.94923857868020305,high,
ws0e5mb,23.0596159999999983,113.346633999999995,38,35,0.92105263157894737,medium,
ws0e5mc,23.0596159999999983,113.348006999999996,63,76,1.20634920634920635,medium,
ws0e5md,23.0582430000000009,113.349379999999996,69,62,0.89855072463768116,medium,
ws0e5mf,23.0596159999999983,113.349379999999996,129,121,0.93798449612403101,high,
ws0e5mg,23.0596159999999983,113.350753999999995,72,66,0.91666666666666667,medium,
ws0e5mu,23.0596159999999983,113.352126999999996,73,58,0.79452054794520548,medium,
ws0e5mz,23.0596159999999983,113.356246999999996,38,23,0.60526315789473684,medium,
ws0e5n3,23.0623630000000013,113.337020999999993,41,30,0.73170731707317073,medium,
ws0e5nb,23.0651089999999996,113.335648000000006,30,24,0.80000000000000000,medium,
ws0e5p3,23.067855999999999,113.337020999999993,43,23,0.53488372093023256,medium,
ws0e5p5,23.0664830000000016,113.339766999999995,45,46,1.02222222222222222,medium,
ws0e5p6,23.067855999999999,113.338393999999994,38,39,1.02631578947368421,medium,
ws0e5p7,23.067855999999999,113.339766999999995,185,177,0.95675675675675676,high,
ws0e5p8,23.069229,113.335648000000006,37,32,0.86486486486486486,medium,
ws0e5p9,23.069229,113.337020999999993,37,36,0.97297297297297297,medium,
ws0e5pb,23.0706020000000009,113.335648000000006,32,34,1.06250000000000000,medium,
ws0e5pc,23.0706020000000009,113.337020999999993,109,124,1.13761467889908257,high,
ws0e5pd,23.069229,113.338393999999994,44,54,1.22727272727272727,medium,
ws0e5pe,23.069229,113.339766999999995,64,62,0.96875000000000000,medium,
ws0e5pf,23.0706020000000009,113.338393999999994,57,55,0.96491228070175439,medium,
ws0e5pg,23.0706020000000009,113.339766999999995,51,60,1.17647058823529412,medium,
ws0e5pj,23.0664830000000016,113.342513999999994,31,37,1.19354838709677419,medium,
ws0e5pk,23.067855999999999,113.341140999999993,92,99,1.07608695652173913,medium,
ws0e5pm,23.067855999999999,113.342513999999994,152,148,0.97368421052631579,high,
ws0e5pn,23.0664830000000016,113.343886999999995,57,56,0.98245614035087719,medium,
ws0e5pp,23.0664830000000016,113.345260999999994,31,48,1.54838709677419355,medium,
ws0e5pq,23.067855999999999,113.343886999999995,319,303,0.94984326018808777,high,
ws0e5pr,23.067855999999999,113.345260999999994,199,168,0.84422110552763819,high,
ws0e5ps,23.069229,113.341140999999993,95,82,0.86315789473684211,medium,
ws0e5pt,23.069229,113.342513999999994,97,103,1.06185567010309278,medium,
ws0e5pu,23.0706020000000009,113.341140999999993,59,64,1.08474576271186441,medium,
ws0e5pv,23.0706020000000009,113.342513999999994,83,60,0.72289156626506024,medium,
ws0e5pw,23.069229,113.343886999999995,131,123,0.93893129770992366,high,
ws0e5px,23.069229,113.345260999999994,274,237,0.86496350364963504,high,
ws0e5py,23.0706020000000009,113.343886999999995,127,122,0.96062992125984252,high,
ws0e5pz,23.0706020000000009,113.345260999999994,254,210,0.82677165354330709,high,
ws0e5q1,23.0609889999999993,113.348006999999996,60,57,0.95000000000000000,medium,
ws0e5q3,23.0623630000000013,113.348006999999996,112,120,1.07142857142857143,high,
ws0e5q4,23.0609889999999993,113.349379999999996,251,184,0.73306772908366534,high,
ws0e5q5,23.0609889999999993,113.350753999999995,252,213,0.84523809523809524,high,
ws0e5q6,23.0623630000000013,113.349379999999996,416,389,0.93509615384615385,high,
ws0e5q7,23.0623630000000013,113.350753999999995,602,521,0.86544850498338870,high,
ws0e5q8,23.0637359999999987,113.346633999999995,31,28,0.90322580645161290,medium,
ws0e5q9,23.0637359999999987,113.348006999999996,74,76,1.02702702702702703,medium,
ws0e5qc,23.0651089999999996,113.348006999999996,55,52,0.94545454545454545,medium,
ws0e5qd,23.0637359999999987,113.349379999999996,245,238,0.97142857142857143,high,
ws0e5qe,23.0637359999999987,113.350753999999995,242,210,0.86776859504132231,high,
ws0e5qf,23.0651089999999996,113.349379999999996,90,90,1.00000000000000000,medium,
ws0e5qg,23.0651089999999996,113.350753999999995,99,85,0.85858585858585859,medium,
ws0e5qh,23.0609889999999993,113.352126999999996,215,213,0.99069767441860465,high,
ws0e5qj,23.0609889999999993,113.353499999999997,260,238,0.91538461538461538,high,
ws0e5qk,23.0623630000000013,113.352126999999996,323,301,0.93188854489164087,high,
ws0e5qm,23.0623630000000013,113.353499999999997,486,422,0.86831275720164609,high,
ws0e5qn,23.0609889999999993,113.354873999999995,59,50,0.84745762711864407,medium,
ws0e5qp,23.0609889999999993,113.356246999999996,44,26,0.59090909090909091,medium,
ws0e5qq,23.0623630000000013,113.354873999999995,184,183,0.99456521739130435,high,
ws0e5qr,23.0623630000000013,113.356246999999996,40,43,1.07500000000000000,medium,
ws0e5qs,23.0637359999999987,113.352126999999996,204,161,0.78921568627450980,high,
ws0e5qt,23.0637359999999987,113.353499999999997,201,191,0.95024875621890547,high,
ws0e5qu,23.0651089999999996,113.352126999999996,123,130,1.05691056910569106,high,
ws0e5qv,23.0651089999999996,113.353499999999997,211,195,0.92417061611374408,high,
ws0e5qw,23.0637359999999987,113.354873999999995,387,355,0.91731266149870801,high,
ws0e5qx,23.0637359999999987,113.356246999999996,47,26,0.55319148936170213,medium,
ws0e5qy,23.0651089999999996,113.354873999999995,45,34,0.75555555555555556,medium,
ws0e5r0,23.0664830000000016,113.346633999999995,43,37,0.86046511627906977,medium,
ws0e5r1,23.0664830000000016,113.348006999999996,49,48,0.97959183673469388,medium,
ws0e5r2,23.067855999999999,113.346633999999995,187,154,0.82352941176470588,high,
ws0e5r3,23.067855999999999,113.348006999999996,196,179,0.91326530612244898,high,
ws0e5r4,23.0664830000000016,113.349379999999996,81,85,1.04938271604938272,medium,
ws0e5r5,23.0664830000000016,113.350753999999995,94,74,0.78723404255319149,medium,
ws0e5r6,23.067855999999999,113.349379999999996,104,92,0.88461538461538462,high,
ws0e5r7,23.067855999999999,113.350753999999995,123,94,0.76422764227642276,high,
ws0e5r8,23.069229,113.346633999999995,268,247,0.92164179104477612,high,
ws0e5r9,23.069229,113.348006999999996,538,481,0.89405204460966543,high,
ws0e5rb,23.0706020000000009,113.346633999999995,398,374,0.93969849246231156,high,
ws0e5rc,23.0706020000000009,113.348006999999996,449,405,0.90200445434298441,high,
ws0e5rd,23.069229,113.349379999999996,245,237,0.96734693877551020,high,
ws0e5re,23.069229,113.350753999999995,228,202,0.88596491228070175,high,
ws0e5rf,23.0706020000000009,113.349379999999996,330,339,1.02727272727272727,high,
ws0e5rg,23.0706020000000009,113.350753999999995,162,168,1.03703703703703704,high,
ws0e5rh,23.0664830000000016,113.352126999999996,94,83,0.88297872340425532,medium,
ws0e5rj,23.0664830000000016,113.353499999999997,38,26,0.68421052631578947,medium,
ws0e5rk,23.067855999999999,113.352126999999996,65,61,0.93846153846153846,medium,
ws0e5rs,23.069229,113.352126999999996,213,198,0.92957746478873239,high,
ws0e5ru,23.0706020000000009,113.352126999999996,65,70,1.07692307692307692,medium,
ws0e5sm,23.0513760000000012,113.364486999999997,44,31,0.70454545454545455,medium,
ws0e5sn,23.0500030000000002,113.365859999999998,37,34,0.91891891891891892,medium,
ws0e5sp,23.0500030000000002,113.367232999999999,86,77,0.89534883720930233,medium,
ws0e5sq,23.0513760000000012,113.365859999999998,58,60,1.03448275862068966,medium,
ws0e5sr,23.0513760000000012,113.367232999999999,132,111,0.84090909090909091,high,
ws0e5st,23.0527499999999996,113.364486999999997,98,84,0.85714285714285714,medium,
ws0e5sw,23.0527499999999996,113.365859999999998,91,93,1.02197802197802198,medium,
ws0e5sx,23.0527499999999996,113.367232999999999,129,140,1.08527131782945736,high,
ws0e5sy,23.0541230000000006,113.365859999999998,53,59,1.11320754716981132,medium,
ws0e5sz,23.0541230000000006,113.367232999999999,211,207,0.98104265402843602,high,
ws0e5tb,23.0596159999999983,113.357619999999997,46,45,0.97826086956521739,medium,
ws0e5tn,23.0554960000000015,113.365859999999998,35,36,1.02857142857142857,medium,
ws0e5tp,23.0554960000000015,113.367232999999999,171,189,1.10526315789473684,high,
ws0e5tq,23.05687,113.365859999999998,38,34,0.89473684210526316,medium,
ws0e5tr,23.05687,113.367232999999999,115,109,0.94782608695652174,high,
ws0e5tv,23.0596159999999983,113.364486999999997,31,15,0.48387096774193548,medium,
ws0e5tw,23.0582430000000009,113.365859999999998,33,35,1.06060606060606061,medium,
ws0e5tx,23.0582430000000009,113.367232999999999,87,68,0.78160919540229885,medium,
ws0e5tz,23.0596159999999983,113.367232999999999,35,33,0.94285714285714286,medium,
ws0e5u0,23.0500030000000002,113.368606999999997,298,262,0.87919463087248322,high,
ws0e5u1,23.0500030000000002,113.369979999999998,111,68,0.61261261261261261,high,
ws0e5u2,23.0513760000000012,113.368606999999997,431,336,0.77958236658932715,high,
ws0e5u3,23.0513760000000012,113.369979999999998,150,113,0.75333333333333333,high,
ws0e5u4,23.0500030000000002,113.371352999999999,43,33,0.76744186046511628,medium,
ws0e5u6,23.0513760000000012,113.371352999999999,36,26,0.72222222222222222,medium,
ws0e5u8,23.0527499999999996,113.368606999999997,656,518,0.78963414634146341,high,
ws0e5u9,23.0527499999999996,113.369979999999998,334,285,0.85329341317365269,high,
ws0e5ub,23.0541230000000006,113.368606999999997,197,156,0.79187817258883249,high,
ws0e5uc,23.0541230000000006,113.369979999999998,377,348,0.92307692307692308,high,
ws0e5ud,23.0527499999999996,113.371352999999999,54,60,1.11111111111111111,medium,
ws0e5ue,23.0527499999999996,113.372726,76,47,0.61842105263157895,medium,
ws0e5uf,23.0541230000000006,113.371352999999999,166,150,0.90361445783132530,high,
ws0e5ug,23.0541230000000006,113.372726,114,64,0.56140350877192982,high,
ws0e5uk,23.0513760000000012,113.374099999999999,35,38,1.08571428571428571,medium,
ws0e5um,23.0513760000000012,113.375473,45,38,0.84444444444444444,medium,
ws0e5un,23.0500030000000002,113.376846,64,55,0.85937500000000000,medium,
ws0e5up,23.0500030000000002,113.378219999999999,48,44,0.91666666666666667,medium,
ws0e5uq,23.0513760000000012,113.376846,71,48,0.67605633802816901,medium,
ws0e5ur,23.0513760000000012,113.378219999999999,45,38,0.84444444444444444,medium,
ws0e5us,23.0527499999999996,113.374099999999999,51,31,0.60784313725490196,medium,
ws0e5ut,23.0527499999999996,113.375473,70,33,0.47142857142857143,medium,
ws0e5uu,23.0541230000000006,113.374099999999999,79,60,0.75949367088607595,medium,
ws0e5uv,23.0541230000000006,113.375473,156,110,0.70512820512820513,high,
ws0e5uw,23.0527499999999996,113.376846,70,35,0.50000000000000000,medium,
ws0e5ux,23.0527499999999996,113.378219999999999,92,70,0.76086956521739130,medium,
ws0e5uy,23.0541230000000006,113.376846,87,82,0.94252873563218391,medium,
ws0e5uz,23.0541230000000006,113.378219999999999,83,53,0.63855421686746988,medium,
ws0e5v0,23.0554960000000015,113.368606999999997,92,98,1.06521739130434783,medium,
ws0e5v1,23.0554960000000015,113.369979999999998,109,105,0.96330275229357798,high,
ws0e5v2,23.05687,113.368606999999997,83,71,0.85542168674698795,medium,
ws0e5v3,23.05687,113.369979999999998,43,30,0.69767441860465116,medium,
ws0e5v4,23.0554960000000015,113.371352999999999,75,63,0.84000000000000000,medium,
ws0e5v5,23.0554960000000015,113.372726,72,91,1.26388888888888889,medium,
ws0e5v6,23.05687,113.371352999999999,102,67,0.65686274509803922,high,
ws0e5v7,23.05687,113.372726,59,45,0.76271186440677966,medium,
ws0e5v8,23.0582430000000009,113.368606999999997,130,109,0.83846153846153846,high,
ws0e5v9,23.0582430000000009,113.369979999999998,45,38,0.84444444444444444,medium,
ws0e5vc,23.0596159999999983,113.369979999999998,56,39,0.69642857142857143,medium,
ws0e5vd,23.0582430000000009,113.371352999999999,52,48,0.92307692307692308,medium,
ws0e5ve,23.0582430000000009,113.372726,92,47,0.51086956521739130,medium,
ws0e5vf,23.0596159999999983,113.371352999999999,61,41,0.67213114754098361,medium,
ws0e5vg,23.0596159999999983,113.372726,54,29,0.53703703703703704,medium,
ws0e5vh,23.0554960000000015,113.374099999999999,60,38,0.63333333333333333,medium,
ws0e5vj,23.0554960000000015,113.375473,74,63,0.85135135135135135,medium,
ws0e5vk,23.05687,113.374099999999999,74,50,0.67567567567567568,medium,
ws0e5vm,23.05687,113.375473,72,44,0.61111111111111111,medium,
ws0e5vn,23.0554960000000015,113.376846,228,160,0.70175438596491228,high,
ws0e5vp,23.0554960000000015,113.378219999999999,188,94,0.50000000000000000,high,
ws0e5vq,23.05687,113.376846,140,76,0.54285714285714286,high,
ws0e5vr,23.05687,113.378219999999999,195,126,0.64615384615384615,high,
ws0e5vs,23.0582430000000009,113.374099999999999,73,34,0.46575342465753425,medium,
ws0e5vt,23.0582430000000009,113.375473,73,46,0.63013698630136986,medium,
ws0e5vu,23.0596159999999983,113.374099999999999,100,63,0.63000000000000000,high,
ws0e5vv,23.0596159999999983,113.375473,82,51,0.62195121951219512,medium,
ws0e5vw,23.0582430000000009,113.376846,121,45,0.37190082644628099,high,
ws0e5vx,23.0582430000000009,113.378219999999999,208,120,0.57692307692307692,high,
ws0e5vy,23.0596159999999983,113.376846,69,50,0.72463768115942029,medium,
ws0e5vz,23.0596159999999983,113.378219999999999,97,69,0.71134020618556701,medium,
ws0e5w0,23.0609889999999993,113.357619999999997,31,23,0.74193548387096774,medium,
ws0e5w7,23.0623630000000013,113.361739999999998,35,33,0.94285714285714286,medium,
ws0e5wk,23.0623630000000013,113.363112999999998,120,168,1.40000000000000000,high,
ws0e5wm,23.0623630000000013,113.364486999999997,194,200,1.03092783505154639,high,
ws0e5wn,23.0609889999999993,113.365859999999998,47,30,0.63829787234042553,medium,
ws0e5wq,23.0623630000000013,113.365859999999998,189,156,0.82539682539682540,high,
ws0e5wr,23.0623630000000013,113.367232999999999,115,98,0.85217391304347826,high,
ws0e5ws,23.0637359999999987,113.363112999999998,47,55,1.17021276595744681,medium,
ws0e5wt,23.0637359999999987,113.364486999999997,187,182,0.97326203208556150,high,
ws0e5wv,23.0651089999999996,113.364486999999997,43,42,0.97674418604651163,medium,
ws0e5ww,23.0637359999999987,113.365859999999998,198,186,0.93939393939393939,high,
ws0e5wx,23.0637359999999987,113.367232999999999,106,125,1.17924528301886792,high,
ws0e5wy,23.0651089999999996,113.365859999999998,117,95,0.81196581196581197,high,
ws0e5wz,23.0651089999999996,113.367232999999999,108,114,1.05555555555555556,high,
ws0e5x8,23.069229,113.357619999999997,40,41,1.02500000000000000,medium,
ws0e5xn,23.0664830000000016,113.365859999999998,59,61,1.03389830508474576,medium,
ws0e5xp,23.0664830000000016,113.367232999999999,70,64,0.91428571428571429,medium,
ws0e5xq,23.067855999999999,113.365859999999998,31,33,1.06451612903225806,medium,
ws0e5xr,23.067855999999999,113.367232999999999,59,53,0.89830508474576271,medium,
ws0e5xw,23.069229,113.365859999999998,32,28,0.87500000000000000,medium,
ws0e5y1,23.0609889999999993,113.369979999999998,41,34,0.82926829268292683,medium,
ws0e5y2,23.0623630000000013,113.368606999999997,98,76,0.77551020408163265,medium,
ws0e5y4,23.0609889999999993,113.371352999999999,36,34,0.94444444444444444,medium,
ws0e5y5,23.0609889999999993,113.372726,46,37,0.80434782608695652,medium,
ws0e5y6,23.0623630000000013,113.371352999999999,35,23,0.65714285714285714,medium,
ws0e5y7,23.0623630000000013,113.372726,39,25,0.64102564102564103,medium,
ws0e5y8,23.0637359999999987,113.368606999999997,182,156,0.85714285714285714,high,
ws0e5y9,23.0637359999999987,113.369979999999998,133,130,0.97744360902255639,high,
ws0e5yb,23.0651089999999996,113.368606999999997,171,161,0.94152046783625731,high,
ws0e5yc,23.0651089999999996,113.369979999999998,242,197,0.81404958677685950,high,
ws0e5yd,23.0637359999999987,113.371352999999999,35,59,1.68571428571428571,medium,
ws0e5yf,23.0651089999999996,113.371352999999999,55,57,1.03636363636363636,medium,
ws0e5yh,23.0609889999999993,113.374099999999999,89,58,0.65168539325842697,medium,
ws0e5yj,23.0609889999999993,113.375473,70,53,0.75714285714285714,medium,
ws0e5yk,23.0623630000000013,113.374099999999999,66,41,0.62121212121212121,medium,
ws0e5ym,23.0623630000000013,113.375473,107,91,0.85046728971962617,high,
ws0e5yn,23.0609889999999993,113.376846,118,102,0.86440677966101695,high,
ws0e5yp,23.0609889999999993,113.378219999999999,168,134,0.79761904761904762,high,
ws0e5yq,23.0623630000000013,113.376846,56,48,0.85714285714285714,medium,
ws0e5yr,23.0623630000000013,113.378219999999999,74,55,0.74324324324324324,medium,
ws0e5ys,23.0637359999999987,113.374099999999999,45,37,0.82222222222222222,medium,
ws0e5yt,23.0637359999999987,113.375473,51,40,0.78431372549019608,medium,
ws0e5yv,23.0651089999999996,113.375473,43,49,1.13953488372093023,medium,
ws0e5yw,23.0637359999999987,113.376846,81,66,0.81481481481481481,medium,
ws0e5yx,23.0637359999999987,113.378219999999999,79,65,0.82278481012658228,medium,
ws0e5yy,23.0651089999999996,113.376846,105,89,0.84761904761904762,high,
ws0e5yz,23.0651089999999996,113.378219999999999,144,114,0.79166666666666667,high,
ws0e5z0,23.0664830000000016,113.368606999999997,77,79,1.02597402597402597,medium,
ws0e5z1,23.0664830000000016,113.369979999999998,96,82,0.85416666666666667,medium,
ws0e5z2,23.067855999999999,113.368606999999997,57,53,0.92982456140350877,medium,
ws0e5z3,23.067855999999999,113.369979999999998,154,132,0.85714285714285714,high,
ws0e5z4,23.0664830000000016,113.371352999999999,64,61,0.95312500000000000,medium,
ws0e5z5,23.0664830000000016,113.372726,32,36,1.12500000000000000,medium,
ws0e5z6,23.067855999999999,113.371352999999999,82,60,0.73170731707317073,medium,
ws0e5z7,23.067855999999999,113.372726,65,49,0.75384615384615385,medium,
ws0e5z8,23.069229,113.368606999999997,62,53,0.85483870967741935,medium,
ws0e5z9,23.069229,113.369979999999998,570,570,1.00000000000000000,high,
ws0e5zb,23.0706020000000009,113.368606999999997,99,91,0.91919191919191919,medium,
ws0e5zc,23.0706020000000009,113.369979999999998,162,158,0.97530864197530864,high,
ws0e5zd,23.069229,113.371352999999999,381,395,1.03674540682414698,high,
